"","name","syllable.duration","syllable.start","syllable.end","mean.amplitude","mean.pitch","mean.FM","mean.AM.2","mean.entropy","mean.pitch.goodness","mean.mean.freq","var.pitch","var.FM","var.entropy","var.pitch.goodness","var.mean.freq","var.AM","month","day","hour","minute","second","cluster","file.name","comments"
"222","-","103.764","10366.4",10470.164,"41.9","612","44.1","-0.00081","-2.25","341.1","2500","1077000","640","0.151711","73400","696000","0.00607","12","20","8","16","20","0","Yellow119_December_20_2013_29765924.wav","comments"
"223","-","77.8231","10481.2",10559.0231,"37.8","639","50.5","0.00061","-2.61","273.9","2405","1278000","576","0.878059","44600","697000","0.00644","12","20","8","16","20","0","Yellow119_December_20_2013_29765924.wav","comments"
"224","-","143.673","10575",10718.673,"42","787","45.1","-0.00116","-1.82","354.7","2899","1144000","631","0.434743","50700","718000","0.00133","12","20","8","16","20","0","Yellow119_December_20_2013_29765924.wav","comments"
"225","-","87.8005","10740.6",10828.4005,"46.2","668","27.6","0.00061","-4.5","200.5","3035","1746000","902","0.928169","11700","674000","0.00302","12","20","8","16","20","0","Yellow119_December_20_2013_29765924.wav","comments"
"226","-","207.528","10826.4",11033.928,"42.4","1225","46.1","-0.00178","-2.85","217.6","3344","7336000","761","1.78247","24000","344000","0.00121","12","20","8","16","20","0","Yellow119_December_20_2013_29765924.wav","comments"
"227","-","71.8367","12071.6",12143.4367,"36.7","658","33.4","-0.00053","-2.07","567.8","1955","867000","708","0.204409","182100","585000","0.006","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"228","-","96.78","12267.1",12363.88,"43.3","668","26.6","-0.00014","-2.96","600.4","2373","788000","899","0.866494","142900","802000","0.00739","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"229","-","63.8549","12441.7",12505.5549,"36.9","551","37.2","-0.00029","-2.83","364.7","2349","1120000","686","0.700806","71700","888000","0.00523","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"230","-","103.764","12532.5",12636.264,"45","580","42.8","-0.00041","-2.05","425.3","2657","547000","658","0.287682","144400","852000","0.00715","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"231","-","71.8367","12656.2",12728.0367,"44","630","59.4","0.00049","-2.53","550.3","3037","3176000","356","0.952126","155000","985000","0.00528","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"232","-","136.689","12744",12880.689,"47.4","760","48.3","-0.00147","-1.4","441.1","3427","1664000","610","0.328267","104900","257000","0.00117","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"233","-","87.8005","12904.7",12992.5005,"52.5","1102","25.9","-0.0003","-4.53","236.6","3087","2875000","800","0.515338","29800","197000","0.00244","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"234","-","206.531","12990.5",13197.031,"49.6","1160","52.2","-0.0019","-2.61","287","3812","7753000","606","0.633889","39800","354000","0.00135","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"235","-","47.8912","13650",13697.8912,"35.8","537","32.9","-0.00246","-2.72","479.3","2508","848000","669","0.605259","67800","913000","0.00391","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"236","-","93.7868","13737.8",13831.5868,"45.4","612","44.4","-0.00083","-2.2","526.2","2824","1165000","660","0.227314","194100","695000","0.00652","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"237","-","69.8413","13858.5",13928.3413,"43.6","678","57.4","-0.00025","-2.61","481.3","3102","2798000","532","0.689009","104500","955000","0.00558","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"238","-","140.68","13946.3",14086.98,"45.7","760","50.2","-0.00065","-1.77","428.7","3355","1162000","586","0.513591","123800","273000","0.00194","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"239","-","85.805","14114.9",14200.705,"51.4","1102","28.2","-0.00083","-4.64","224.5","3120","3054000","907","0.606606","30300","178000","0.00285","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"240","-","207.528","14201.7",14409.228,"46.5","882","49.6","-0.00223","-3.02","288","3589","7837000","623","1.38215","43300","271000","0.00101","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"241","-","105.76","18277.5",18383.26,"40.9","658","22.3","-0.00047","-2.69","630.7","2788","859000","569","0.622468","162300","701000","0.00769","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"242","-","51.8821","18476",18527.8821,"35.9","565","35.3","-0.00063","-2.29","513.8","2584","914000","689","0.856352","103400","901000","0.0049","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"243","-","96.78","18555.8",18652.58,"44.6","587","43.2","-0.00045","-2.18","384.2","2698","782000","536","0.21034","74400","718000","0.00479","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"244","-","68.8435","18676.6",18745.4435,"40.7","630","51.3","-0.00169","-2.61","270.5","2682","796000","515","0.781063","28400","617000","0.00544","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"245","-","134.694","18765.4",18900.094,"43.4","723","44.8","-0.00111","-1.78","330.3","3420","1061000","609","0.30292","54500","164000","0.00179","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"246","-","82.8118","18925",19007.8118,"48","1102","28.4","-0.0008","-4.62","225.2","3081","2227000","935","0.885404","15600","182000","0.00487","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"247","-","199.546","19011.8",19211.346,"43.5","1160","42.1","-0.00178","-3.13","197.1","3414","8871000","726","1.77124","22600","282000","0.0009","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"248","-","50.8844","19474.7",19525.5844,"33.5","537","27.3","-0.00113","-2.83","458.2","2172","281000","406","0.437797","49700","755000","0.00469","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"249","-","94.7846","19558.5",19653.2846,"43.4","580","37.9","-0.0007","-2.43","387.3","2685","889000","688","0.250459","94000","440000","0.00483","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"250","-","65.8503","19684.3",19750.1503,"40.6","668","53.2","-0.00134","-2.53","410.3","2814","1292000","504","0.799384","86800","661000","0.00569","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"251","-","135.692","19768.1",19903.792,"42.6","760","43.7","-0.00103","-1.76","339.5","3123","1078000","623","0.366936","72200","88000","0.00162","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"252","-","85.805","19932.7",20018.505,"45.8","1102","26.8","-0.00105","-4.57","207.4","2993","2074000","886","0.685557","14300","214000","0.00261","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"253","-","200.544","20023.5",20224.044,"44.6","1131","45.7","-0.00176","-2.95","216.2","3405","8187000","723","1.64956","27700","275000","0.0009","12","20","8","16","40","0","Yellow119_December_20_2013_29779153.wav","comments"
"254","-","105.76","3762.45",3868.21,"43.4","648","22.6","-0.00011","-2.54","687","3003","1446000","671","0.603397","158900","723000","0.00809","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"255","-","57.8685","3977.96",4035.8285,"37","537","30","-0.00215","-2.43","524.5","2790","402000","564","0.437722","102700","928000","0.00589","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"256","-","97.7778","4061.77",4159.5478,"44.5","595","47.2","-0.00109","-2.35","370.5","2787","1012000","582","0.318076","59400","697000","0.00458","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"257","-","66.8481","4185.49",4252.3381,"41.9","630","51.1","-0.00189","-2.88","432.6","2839","1565000","449","0.852123","119300","584000","0.00492","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"258","-","135.692","4269.3",4404.992,"44.5","760","40.9","-0.00096","-2.04","344.6","3102","1873000","643","0.233141","77500","82000","0.00141","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"259","-","81.8141","4436.92",4518.7341,"44.9","1102","27.5","-0.00161","-4.44","227.9","3295","2176000","740","0.463968","13000","437000","0.00375","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"260","-","201.542","4523.72",4725.262,"43.6","1225","45.6","-0.00221","-2.91","203.1","3489","8790000","687","1.50188","18700","268000","0.00079","12","20","8","16","58","0","Yellow119_December_20_2013_29799624.wav","comments"
"261","-","100.771","1465.67",1566.441,"42.7","668","21.7","-0.00067","-2.86","701.4","3065","745000","614","0.662208","196400","575000","0.00595","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"262","-","55.873","1638.28",1694.153,"36.8","551","36.1","-0.00293","-3.09","369.3","2476","723000","743","1.01776","55300","777000","0.00481","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"263","-","96.78","1721.09",1817.87,"44.6","595","41.1","-0.00107","-2.5","417.2","2938","515000","670","0.231328","82700","652000","0.00673","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"264","-","67.8458","1841.81",1909.6558,"41.7","630","56.6","-0.00163","-2.64","359.3","2835","1276000","389","0.792581","89400","606000","0.00545","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"265","-","134.694","1928.62",2063.314,"43.4","760","44.4","-0.00153","-1.86","324.7","3044","1186000","573","0.234709","46300","111000","0.00119","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"266","-","83.8095","2092.24",2176.0495,"46.5","1102","26.6","-0.00101","-4.39","246.9","3115","2475000","615","0.49069","29400","807000","0.00301","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"267","-","201.542","2178.05",2379.592,"45","1225","45","-0.00179","-3.17","217.9","3447","7840000","726","1.59495","23800","275000","0.0009","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"268","-","49.8866","2508.3",2558.1866,"36.6","565","36.9","-0.0029","-3.31","278.9","2389","1043000","743","1.25246","16600","791000","0.00458","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"269","-","93.7868","2592.11",2685.8968,"44.9","612","47.4","-0.00112","-2.37","437.8","2753","840000","608","0.19106","83600","815000","0.00684","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"270","-","67.8458","2717.82",2785.6658,"42","648","59.1","-0.00146","-2.88","400.6","2886","1669000","364","1.05053","83200","597000","0.00537","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"271","-","133.696","2803.63",2937.326,"43.6","711","45","-0.00104","-1.84","313.2","3074","1073000","572","0.21292","51900","97000","0.00127","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"272","-","83.8095","2968.25",3052.0595,"45.2","1102","28.8","-0.00064","-4.48","236","2999","2157000","667","0.60966","17600","524000","0.00256","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"273","-","203.537","3054.06",3257.597,"45.1","1002","49","-0.0015","-3.04","223.8","3541","8643000","667","1.65484","28400","272000","0.00108","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"274","-","53.8776","3518",3571.8776,"35.5","551","36.8","-0.00236","-2.99","384.1","2473","916000","505","0.679269","68800","769000","0.00442","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"275","-","92.7891","3605.8",3698.5891,"44.7","612","44.3","-0.00056","-2.49","365.7","2855","1284000","587","0.275587","79000","902000","0.00663","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"276","-","66.8481","3726.53",3793.3781,"41.2","648","53.5","-0.00125","-2.78","416.9","2867","1795000","442","0.815013","117000","907000","0.00569","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"277","-","135.692","3814.33",3950.022,"44.2","747","46.7","-0.00107","-1.91","346.6","3176","844000","584","0.295495","71000","149000","0.00164","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"278","-","83.8095","3979.95",4063.7595,"47.5","1102","24.5","-0.00083","-4.65","211.7","3137","2502000","706","0.69226","15900","231000","0.0028","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"279","-","203.537","4067.76",4271.297,"44.8","1225","45","-0.00172","-3.13","188.9","3473","8368000","721","1.63155","20300","270000","0.00108","12","20","8","17","6","0","Yellow119_December_20_2013_29818694.wav","comments"
"280","-","51.8821","2128.16",2180.0421,"37.7","580","39.5","-0.00249","-3.04","321.2","2492","1205000","561","0.833932","72700","764000","0.0045","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"281","-","59.8639","2231.93",2291.7939,"37.8","565","29.4","-0.00207","-3","414.9","2430","1382000","557","0.743925","62500","830000","0.00593","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"282","-","95.7823","2317.73",2413.5123,"44.2","580","40.9","-0.00112","-2.2","338.2","2758","1120000","720","0.276076","49700","736000","0.00505","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"283","-","73.8322","2435.46",2509.2922,"40.8","689","47.6","-0.00207","-2.67","309.5","2773","1401000","449","0.576997","41200","534000","0.00561","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"284","-","133.696","2526.26",2659.956,"43.7","760","44.9","-0.00128","-2","387.1","2982","1369000","720","0.265518","70200","75000","0.00128","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"285","-","85.805","2685.9",2771.705,"48.1","1102","29.6","-0.0001","-4.53","261.6","3121","2198000","861","0.492409","25600","785000","0.005","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"286","-","198.549","2775.69",2974.239,"44.4","1225","45.4","-0.00152","-3.06","213.6","3525","8289000","655","1.58824","25400","267000","0.00111","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"287","-","49.8866","3169.8",3219.6866,"35.1","512","33.3","-0.0023","-3.23","373.7","2299","1018000","503","0.472038","50900","791000","0.00458","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"288","-","91.7914","3253.61",3345.4014,"45.1","612","42","-0.0007","-2.34","410.4","2784","1053000","566","0.125546","95500","659000","0.00494","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"289","-","66.8481","3376.33",3443.1781,"43","630","57.9","-0.00168","-2.76","328.6","2793","1038000","530","0.815746","38400","430000","0.00553","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"290","-","133.696","3464.13",3597.826,"44.1","735","43.8","-0.00115","-1.91","331.4","3026","1060000","645","0.401428","48700","75000","0.00181","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"291","-","79.8186","3631.75",3711.5686,"47.2","1102","27.3","-0.00099","-4.49","253.7","3164","2747000","700","0.661044","23400","189000","0.00291","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"292","-","201.542","3716.55",3918.092,"45.2","1105","41.7","-0.00195","-3.15","199.5","3392","7826000","722","1.52717","15500","275000","0.00085","12","20","8","17","16","0","Yellow119_December_20_2013_29828574.wav","comments"
"293","-","102.766","473.923",576.689,"40","630","21.7","-0.00067","-2.87","589.1","2513","974000","496","0.614295","137400","940000","0.00425","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"294","-","46.8934","691.429",738.3224,"34.4","572","31.7","-0.00273","-3.15","336.6","2207","1479000","551","0.330108","41900","869000","0.005","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"295","-","48.8889","833.107",881.9959,"33.4","525","25.6","-0.00183","-2.83","348.1","2267","449000","485","0.250082","30300","808000","0.00489","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"296","-","89.7959","913.923",1003.7189,"43.9","595","46.8","-0.00066","-2.5","388.2","2864","611000","519","0.206342","72800","730000","0.00471","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"297","-","72.8345","1032.65",1105.4845,"42","668","56.6","-0.00146","-2.42","444.3","3142","1245000","432","1.03517","141000","464000","0.00464","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"298","-","136.689","1121.45",1258.139,"43.1","735","44.6","-0.00137","-1.87","375","3321","1118000","579","0.182875","82900","214000","0.00133","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"299","-","77.8231","1285.08",1362.9031,"47.3","1102","27.3","-0.00107","-4.53","205.2","3259","2439000","571","0.573207","11800","250000","0.00355","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"300","-","193.56","1369.89",1563.45,"43.8","1002","47","-0.00171","-3.09","185","3388","7457000","667","1.62517","15300","274000","0.00103","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"301","-","52.8798","1667.21",1720.0898,"35.9","551","31.3","-0.00254","-2.86","455","2423","758000","544","0.493369","95400","666000","0.00509","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"302","-","92.7891","1753.02",1845.8091,"44.6","603","41.4","-0.00102","-2.47","388.6","2746","1345000","588","0.13383","76500","760000","0.00489","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"303","-","70.839","1877.73",1948.569,"42","648","55.6","-0.00148","-2.58","356.2","2951","1582000","448","0.826689","54300","579000","0.00492","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"304","-","135.692","1963.54",2099.232,"43.5","760","45.3","-0.001","-1.96","379.6","3148","1155000","599","0.221747","86100","155000","0.00177","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"305","-","78.8209","2130.16",2208.9809,"46.3","1102","25.7","-0.00129","-4.57","205.7","3096","2799000","689","0.595421","12500","194000","0.00272","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"306","-","201.542","2217.96",2419.502,"44.4","920","42.5","-0.00162","-2.99","203.2","3353","7513000","742","1.78392","22800","259000","0.00125","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"307","-","46.8934","2862.49",2909.3834,"34.6","551","33.7","-0.00259","-2.96","340","2363","1006000","449","0.338781","65200","844000","0.00488","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"308","-","91.7914","2950.29",3042.0814,"44.9","612","40.5","-0.0007","-2.56","404.3","2800","718000","630","0.252665","90500","722000","0.00677","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"309","-","69.8413","3068.03",3137.8713,"43","612","49.1","-0.00152","-2.8","388.5","2908","1077000","483","0.817485","85700","617000","0.00544","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"310","-","135.692","3155.83",3291.522,"43.5","787","42.9","-0.00067","-1.8","295","3231","1373000","680","0.224838","46400","133000","0.00185","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"311","-","81.8141","3318.46",3400.2741,"46.6","1102","25.9","-0.00094","-4.55","236.6","3066","2175000","803","0.442645","14800","224000","0.00287","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"312","-","200.544","3406.26",3606.804,"44.5","1225","43.2","-0.00199","-3.04","194","3456","8198000","632","1.72707","20200","266000","0.00095","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"313","-","49.8866","3720.54",3770.4266,"35.8","544","40.2","-0.00311","-3.27","290.3","2461","1431000","582","0.68937","37700","833000","0.00479","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"314","-","93.7868","3802.36",3896.1468,"45","565","42.1","-0.00052","-2.59","395.9","2818","673000","694","0.20308","93400","445000","0.00695","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"315","-","69.8413","3926.08",3995.9213,"41.3","648","49.2","-0.00168","-2.67","350.2","2820","1519000","582","0.930746","46500","588000","0.00514","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"316","-","134.694","4013.88",4148.574,"43.8","760","45.2","-0.00124","-1.92","359.1","3006","1332000","543","0.267722","71600","82000","0.00164","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"317","-","79.8186","4181.5",4261.3186,"46.8","1102","25","-0.00128","-4.45","245.3","3192","2520000","738","0.479251","14600","602000","0.0023","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"318","-","202.54","4265.31",4467.85,"44.3","1160","45.1","-0.00193","-3.01","204.6","3484","8033000","657","1.63668","17200","348000","0.00104","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"319","-","65.8503","4862.95",4928.8003,"40","595","35.5","-0.00113","-1.69","612.6","2353","1429000","639","0.0838961","226600","907000","0.00615","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"320","-","54.8753","5017.6",5072.4753,"36.6","525","38.2","-0.00239","-2.92","442.6","2473","1262000","594","0.672811","114200","641000","0.00452","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"321","-","95.7823","5104.4",5200.1823,"44.6","648","45.1","-0.00151","-2.52","414.6","2726","784000","602","0.293122","97900","694000","0.00473","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"322","-","68.8435","5228.12",5296.9635,"41.9","668","51.3","-0.00184","-2.62","368.5","2934","1650000","350","1.02731","72900","602000","0.00558","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"323","-","135.692","5316.92",5452.612,"43","735","43.6","-0.00082","-2","397.2","3055","1072000","666","0.171758","105600","149000","0.00186","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"324","-","83.8095","5483.54",5567.3495,"45.5","1050","25.1","-0.00024","-4.56","204.6","3108","2085000","736","0.75549","11900","804000","0.00304","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"325","-","203.537","5568.34",5771.877,"45.1","1225","43.4","-0.00212","-3.14","214.3","3536","8096000","723","1.65878","25700","270000","0.00093","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"326","-","97.7778","6593.02",6690.7978,"41.2","648","21.4","-0.00121","-2.84","733","2352","1098000","821","0.365587","139300","947000","0.0076","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"327","-","52.8798","6779.59",6832.4698,"35.7","558","33.4","-0.00219","-3.16","344.4","2354","699000","657","0.534781","45900","769000","0.00519","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"328","-","92.7891","6867.39",6960.1791,"45.1","630","46.4","-0.00047","-2.47","441.8","2830","819000","615","0.172638","109300","315000","0.005","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"329","-","67.8458","6989.12",7056.9658,"41.8","648","56.7","-0.00179","-2.72","429.5","2979","1132000","343","0.773403","78800","597000","0.00552","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"330","-","134.694","7077.91",7212.604,"43.8","760","43.8","-0.00096","-1.94","325.9","3127","1085000","564","0.232946","50900","187000","0.00165","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"331","-","81.8141","7240.54",7322.3541,"46.1","1102","27.5","-0.00084","-4.45","235.5","3119","2620000","714","0.448699","21300","737000","0.00275","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
"332","-","203.537","7328.34",7531.877,"44.2","1160","42.3","-0.00175","-2.97","198.3","3410","7983000","722","1.67711","19900","266000","0.00113","12","20","8","17","26","0","Yellow119_December_20_2013_29836554.wav","comments"
